,year,category,winner,entity,budget,company,country,director,genre,gross,name,rating,released,runtime,birthplace,date_of_birth,race_ethnicity,religion,sexual_orientation
1250,1995,WRITING (Screenplay Written Directly for the Screen),FALSE,Toy Story,,,,,,,,,,,,,,,
1251,1995,WRITING (Screenplay Written Directly for the Screen),TRUE,The Usual Suspects,,,,,,,,,,,,,,,
1252,1995,SPECIAL ACHIEVEMENT AWARD,TRUE,"To John Lasseter, for his inspired leadership of the Pixar Toy Story team, resulting in the first feature-length computer-animated film.",,,,,,,,,,,,,,,
1253,1995,HONORARY AWARD,TRUE,"To Kirk Douglas, for fifty years as a creative and moral force in the motion picture community.",,,,,,,,,,,,,,,
1254,1995,HONORARY AWARD,TRUE,"To Chuck Jones, for the creation of classic cartoons which have brought worldwide joy for more than half a century.",,,,,,,,,,,,,,,
1255,1995,GORDON E. SAWYER AWARD,TRUE,Donald C. Rogers,,,,,,,,,,,,,,,
1256,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To ARNOLD AND RICHTER CINE TECHNIK for the development of the Arriflex 535 Series of Cameras for motion picture cinematography.,,,,,,,,,,,,,,,
1257,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To DIGITAL THEATER SYSTEMS for the design and development of the DTS Digital Sound System for motion picture exhibition.,,,,,,,,,,,,,,,
1258,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To DOLBY LABORATORIES for the design and development of the SR-D Digital Sound System for motion picture exhibition.,,,,,,,,,,,,,,,
1259,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To SONY CORPORATION for the design and development of the SDDS Digital Sound System for motion picture exhibition.,,,,,,,,,,,,,,,
1260,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To HOWARD FLEMMING and RONALD UHLIG for their pioneering work leading to motion picture digital sound.,,,,,,,,,,,,,,,
1261,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To RONALD C. GOODMAN, ATTILA SZALAY, STEVEN SASS and SPACECAM SYSTEMS, INC. for the design of the SpaceCam gyroscopically stabilized Camera System.",,,,,,,,,,,,,,,
1262,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To COLIN MOSSMAN, JOE WARY, HANS LEISINGER, GERALD PAINTER and DELUXE LABORATORIES for the design and development of the Deluxe Quad Format Digital Sound Printing Head.",,,,,,,,,,,,,,,
1263,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To DAVID GILMARTIN, JOHANNES BORGGREBE, JEAN-PIERRE GAGNON, FRANK RICOTTA and TECHNICOLOR, INC. for the design and development of the Technicolor Contact Printer Sound Head.",,,,,,,,,,,,,,,
1264,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To IAIN NEIL for the optical design; RICK GELBARD for the mechanical design; ERIC DUBBERKE for the engineering and PANAVISION INTERNATIONAL, L.P., for the development of the Primo 3:1 Zoom Lens.",,,,,,,,,,,,,,,
1265,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To MARTIN S. MUELLER for the design and development of the MSM 9801 IMAX 65mm/15 perf production motion picture camera.,,,,,,,,,,,,,,,
1266,1995,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ALVY RAY SMITH, ED CATMULL, THOMAS PORTER and TOM DUFF for their pioneering inventions in Digital Image Compositing.",,,,,,,,,,,,,,,
1267,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To PASCAL CHEDEVILLE for the design of the L.C. Concept Digital Sound System for motion picture exhibition.,,,,,,,,,,,,,,,
1268,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To JAMES DEAS of the Warner Bros. Studio Facility for the design and subsequent development of an Automated Patchbay and Metering System for motion picture sound transfer and dubbing operations.,,,,,,,,,,,,,,,
1269,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To CLAY DAVIS and JOHN CARTER of Todd-AO for their pioneering efforts in creating an Automated Patchbay System for motion picture sound transfer and dubbing operations.,,,,,,,,,,,,,,,
1270,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To AL JENSEN, CHUCK HEADLEY, JEAN MESSNER and HAZEM NABULSI of CEI Technology for producing a self-contained, flicker-free Color Video-Assist Camera.",,,,,,,,,,,,,,,
1271,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To PETER DENZ of Präzisions-Entwicklung Denz for developing a flicker-free Color Video-Assist Camera.,,,,,,,,,,,,,,,
1272,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DAVID PRINGLE and YAN ZHONG FANG for the design and development of ""Lightning Strikes,"" a flexible, high-performance electronic lightning effect system.",,,,,,,,,,,,,,,
1273,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To BHP, INCORPORATED for their pioneering efforts developing Digital Sound Printing Heads for motion pictures.",,,,,,,,,,,,,,,
1274,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To JOE FINNEGAN (a.k.a. Joe Yrigoyen) for his pioneering work in developing the Air Ram for motion picture stunt effects.,,,,,,,,,,,,,,,
1275,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To GARY DEMOS, DAVID RUHOFF, DAN CAMERON and MICHELLE FERAUD for their pioneering efforts in the creation of the Digital Productions Digital Film Compositing System.",,,,,,,,,,,,,,,
1276,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DOUGLAS SMYTHE, LINCOLN HU, DOUGLAS S. KAY and INDUSTRIAL LIGHT AND MAGIC for their pioneering efforts in the creation of the ILM Digital Film Compositing System.",,,,,,,,,,,,,,,
1277,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To the COMPUTER FILM COMPANY for their pioneering efforts in the creation of the CFC Digital Film Compositing System.,,,,,,,,,,,,,,,
1278,1995,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE for the concept; KODAK PATHE CTP CINE for the prototype; and ECLAIR LABORATORIES and MARTINEAU INDUSTRIES for the development and further implementation of the Toulouse Electrolytic Silver Recovery Cell.,,,,,,,,,,,,,,,
1279,1996,ACTOR IN A LEADING ROLE,FALSE,Tom Cruise,5.00E+07,TriStar Pictures,USA,Cameron Crowe,Comedy,153952592,Jerry Maguire,R,12/13/1996,139,,,,,
1280,1996,ACTOR IN A LEADING ROLE,FALSE,Tom Cruise,8.00E+07,Paramount Pictures,USA,Brian De Palma,Action,180981856,Mission: Impossible,PG-13,5/22/1996,110,,,,,
1281,1996,ACTOR IN A LEADING ROLE,FALSE,Ralph Fiennes,2.70E+07,Miramax,USA,Anthony Minghella,Drama,78651430,The English Patient,R,12/6/1996,162,,,,,
1282,1996,ACTOR IN A LEADING ROLE,FALSE,Woody Harrelson,3.60E+07,Columbia Pictures Corporation,USA,Milos Forman,Biography,20191312,The People vs. Larry Flynt,R,1/10/1997,129,,,,,
1283,1996,ACTOR IN A LEADING ROLE,FALSE,Woody Harrelson,2.70E+07,Rysher Entertainment,USA,Bobby Farrelly,Comedy,24944213,Kingpin,PG-13,7/26/1996,113,,,,,
1284,1996,ACTOR IN A LEADING ROLE,FALSE,Woody Harrelson,0,Appledown Films Inc.,USA,Michael Cimino,Crime,23107,The Sunchaser,R,10/25/1996,122,,,,,
1285,1996,ACTOR IN A LEADING ROLE,TRUE,Geoffrey Rush,5500000,Australian Film Finance Corporation (AFFC),Australia,Scott Hicks,Biography,35811509,Claroscuro,PG-13,2/14/1997,105,,,,,
1286,1996,ACTOR IN A LEADING ROLE,FALSE,Billy Bob Thornton,890000,Miramax,USA,Billy Bob Thornton,Drama,24475416,Sling Blade,R,3/14/1997,135,,,,,
1287,1996,ACTOR IN A SUPPORTING ROLE,TRUE,"Cuba Gooding, Jr.",,,,,,,,,,,,,,,
1288,1996,ACTOR IN A SUPPORTING ROLE,FALSE,William H. Macy,7.00E+06,PolyGram Filmed Entertainment,USA,Joel Coen,Crime,24611975,Fargo,R,4/5/1996,98,,,,,
1289,1996,ACTOR IN A SUPPORTING ROLE,FALSE,Armin Mueller-Stahl,,,,,,,,,,,,,,,
1290,1996,ACTOR IN A SUPPORTING ROLE,FALSE,Edward Norton,,,,,,,,,,,,,,,
1291,1996,ACTOR IN A SUPPORTING ROLE,FALSE,James Woods,,,,,,,,,,,,,,,
1292,1996,ACTRESS IN A LEADING ROLE,FALSE,Brenda Blethyn,,,,,,,,,,,,,,,
1293,1996,ACTRESS IN A LEADING ROLE,FALSE,Diane Keaton,,,,,,,,,,,,,,,
1294,1996,ACTRESS IN A LEADING ROLE,TRUE,Frances McDormand,,,,,,,,,,,,,,,
1295,1996,ACTRESS IN A LEADING ROLE,FALSE,Kristin Scott Thomas,,,,,,,,,,,,,,,
1296,1996,ACTRESS IN A LEADING ROLE,FALSE,Emily Watson,0,Argus Film Produktie,Denmark,Lars von Trier,Drama,4040691,Contra viento y marea,R,11/13/1996,159,,,,,
1297,1996,ACTRESS IN A SUPPORTING ROLE,FALSE,Joan Allen,,,,,,,,,,,,,,,
1298,1996,ACTRESS IN A SUPPORTING ROLE,FALSE,Lauren Bacall,,,,,,,,,,,,,,,
1299,1996,ACTRESS IN A SUPPORTING ROLE,TRUE,Juliette Binoche,,,,,,,,,,,,,,,
1300,1996,ACTRESS IN A SUPPORTING ROLE,FALSE,Barbara Hershey,,,,,,,,,,,,,,,
1301,1996,ACTRESS IN A SUPPORTING ROLE,FALSE,Marianne Jean-Baptiste,,,,,,,,,,,,,,,
1302,1996,ART DIRECTION,FALSE,The Birdcage,,,,,,,,,,,,,,,
1303,1996,ART DIRECTION,TRUE,The English Patient,,,,,,,,,,,,,,,
1304,1996,ART DIRECTION,FALSE,Evita,,,,,,,,,,,,,,,
1305,1996,ART DIRECTION,FALSE,Hamlet,,,,,,,,,,,,,,,
1306,1996,ART DIRECTION,FALSE,William Shakespeare's Romeo & Juliet,,,,,,,,,,,,,,,
1307,1996,CINEMATOGRAPHY,TRUE,The English Patient,,,,,,,,,,,,,,,
1308,1996,CINEMATOGRAPHY,FALSE,Evita,,,,,,,,,,,,,,,
1309,1996,CINEMATOGRAPHY,FALSE,Fargo,,,,,,,,,,,,,,,
1310,1996,CINEMATOGRAPHY,FALSE,Fly Away Home,,,,,,,,,,,,,,,
1311,1996,CINEMATOGRAPHY,FALSE,Michael Collins,,,,,,,,,,,,,,,
1312,1996,COSTUME DESIGN,FALSE,Angels and Insects,,,,,,,,,,,,,,,
1313,1996,COSTUME DESIGN,FALSE,Emma,,,,,,,,,,,,,,,
1314,1996,COSTUME DESIGN,TRUE,The English Patient,,,,,,,,,,,,,,,
1315,1996,COSTUME DESIGN,FALSE,Hamlet,,,,,,,,,,,,,,,
1316,1996,COSTUME DESIGN,FALSE,The Portrait of a Lady,,,,,,,,,,,,,,,
1317,1996,DIRECTING,TRUE,The English Patient,,,,,,,,,,,,,,,
1318,1996,DIRECTING,FALSE,Fargo,,,,,,,,,,,,,,,
1319,1996,DIRECTING,FALSE,The People vs. Larry Flynt,,,,,,,,,,,,,,,
1320,1996,DIRECTING,FALSE,Secrets & Lies,,,,,,,,,,,,,,,
1321,1996,DIRECTING,FALSE,Shine,,,,,,,,,,,,,,,
1322,1996,DOCUMENTARY (Feature),FALSE,The Line King: The Al Hirschfeld Story,,,,,,,,,,,,,,,
1323,1996,DOCUMENTARY (Feature),FALSE,Mandela,,,,,,,,,,,,,,,
1324,1996,DOCUMENTARY (Feature),FALSE,Suzanne Farrell: Elusive Muse,,,,,,,,,,,,,,,
1325,1996,DOCUMENTARY (Feature),FALSE,Tell the Truth and Run: George Seldes and the American Press,,,,,,,,,,,,,,,
1326,1996,DOCUMENTARY (Feature),TRUE,When We Were Kings,,,,,,,,,,,,,,,
1327,1996,DOCUMENTARY (Short Subject),TRUE,Breathing Lessons: The Life and Work of Mark O'Brien,,,,,,,,,,,,,,,
1328,1996,DOCUMENTARY (Short Subject),FALSE,Cosmic Voyage,,,,,,,,,,,,,,,
1329,1996,DOCUMENTARY (Short Subject),FALSE,An Essay on Matisse,,,,,,,,,,,,,,,
1330,1996,DOCUMENTARY (Short Subject),FALSE,Special Effects,,,,,,,,,,,,,,,
1331,1996,DOCUMENTARY (Short Subject),FALSE,The Wild Bunch: An Album in Montage,,,,,,,,,,,,,,,
1332,1996,FILM EDITING,TRUE,The English Patient,,,,,,,,,,,,,,,
1333,1996,FILM EDITING,FALSE,Evita,,,,,,,,,,,,,,,
1334,1996,FILM EDITING,FALSE,Fargo,,,,,,,,,,,,,,,
1335,1996,FILM EDITING,FALSE,Jerry Maguire,,,,,,,,,,,,,,,
1336,1996,FILM EDITING,FALSE,Shine,,,,,,,,,,,,,,,
1337,1996,FOREIGN LANGUAGE FILM,FALSE,A Chef in Love,,,,,,,,,,,,,,,
1338,1996,FOREIGN LANGUAGE FILM,TRUE,Kolya,,,,,,,,,,,,,,,
1339,1996,FOREIGN LANGUAGE FILM,FALSE,The Other Side of Sunday,,,,,,,,,,,,,,,
1340,1996,FOREIGN LANGUAGE FILM,FALSE,Prisoner of the Mountains,,,,,,,,,,,,,,,
1341,1996,FOREIGN LANGUAGE FILM,FALSE,Ridicule,,,,,,,,,,,,,,,
1342,1996,MAKEUP,FALSE,Ghosts of Mississippi,,,,,,,,,,,,,,,
1343,1996,MAKEUP,TRUE,The Nutty Professor,,,,,,,,,,,,,,,
1344,1996,MAKEUP,FALSE,Star Trek: First Contact,,,,,,,,,,,,,,,
1345,1996,MUSIC (Original Dramatic Score),TRUE,The English Patient,,,,,,,,,,,,,,,
1346,1996,MUSIC (Original Dramatic Score),FALSE,Hamlet,,,,,,,,,,,,,,,
1347,1996,MUSIC (Original Dramatic Score),FALSE,Michael Collins,,,,,,,,,,,,,,,
1348,1996,MUSIC (Original Dramatic Score),FALSE,Shine,,,,,,,,,,,,,,,
1349,1996,MUSIC (Original Dramatic Score),FALSE,Sleepers,,,,,,,,,,,,,,,
1350,1996,MUSIC (Original Musical or Comedy Score),TRUE,Emma,,,,,,,,,,,,,,,
1351,1996,MUSIC (Original Musical or Comedy Score),FALSE,The First Wives Club,,,,,,,,,,,,,,,
1352,1996,MUSIC (Original Musical or Comedy Score),FALSE,The Hunchback of Notre Dame,,,,,,,,,,,,,,,
1353,1996,MUSIC (Original Musical or Comedy Score),FALSE,James and the Giant Peach,,,,,,,,,,,,,,,
1354,1996,MUSIC (Original Musical or Comedy Score),FALSE,The Preacher's Wife,,,,,,,,,,,,,,,
1355,1996,MUSIC (Original Song),FALSE,Up Close and Personal,,,,,,,,,,,,,,,
1356,1996,MUSIC (Original Song),FALSE,One Fine Day,,,,,,,,,,,,,,,
1357,1996,MUSIC (Original Song),FALSE,The Mirror Has Two Faces,,,,,,,,,,,,,,,
1358,1996,MUSIC (Original Song),FALSE,That Thing You Do!,,,,,,,,,,,,,,,
1359,1996,MUSIC (Original Song),TRUE,Evita,,,,,,,,,,,,,,,
1360,1996,BEST PICTURE,TRUE,The English Patient,,,,,,,,,,,,,,,
1361,1996,BEST PICTURE,FALSE,Fargo,,,,,,,,,,,,,,,
1362,1996,BEST PICTURE,FALSE,Jerry Maguire,,,,,,,,,,,,,,,
1363,1996,BEST PICTURE,FALSE,Secrets & Lies,,,,,,,,,,,,,,,
1364,1996,BEST PICTURE,FALSE,Shine,,,,,,,,,,,,,,,
1365,1996,SHORT FILM (Animated),FALSE,Canhead,,,,,,,,,,,,,,,
1366,1996,SHORT FILM (Animated),FALSE,La Salla,,,,,,,,,,,,,,,
1367,1996,SHORT FILM (Animated),TRUE,Quest,,,,,,,,,,,,,,,
1368,1996,SHORT FILM (Animated),FALSE,Wat's Pig,,,,,,,,,,,,,,,
1369,1996,SHORT FILM (Live Action),FALSE,"De Tripas, Corazon",,,,,,,,,,,,,,,
1370,1996,SHORT FILM (Live Action),TRUE,Dear Diary,,,,,,,,,,,,,,,
1371,1996,SHORT FILM (Live Action),FALSE,Ernst & Lyset,,,,,,,,,,,,,,,
1372,1996,SHORT FILM (Live Action),FALSE,Esposados,,,,,,,,,,,,,,,
1373,1996,SHORT FILM (Live Action),FALSE,Wordless,,,,,,,,,,,,,,,
1374,1996,SOUND,TRUE,The English Patient,,,,,,,,,,,,,,,
1375,1996,SOUND,FALSE,Evita,,,,,,,,,,,,,,,
1376,1996,SOUND,FALSE,Independence Day,,,,,,,,,,,,,,,
1377,1996,SOUND,FALSE,The Rock,,,,,,,,,,,,,,,
1378,1996,SOUND,FALSE,Twister,,,,,,,,,,,,,,,
1379,1996,SOUND EFFECTS EDITING,FALSE,Daylight,,,,,,,,,,,,,,,
1380,1996,SOUND EFFECTS EDITING,FALSE,Eraser,,,,,,,,,,,,,,,
1381,1996,SOUND EFFECTS EDITING,TRUE,The Ghost and the Darkness,,,,,,,,,,,,,,,
1382,1996,VISUAL EFFECTS,FALSE,Dragonheart,,,,,,,,,,,,,,,
1383,1996,VISUAL EFFECTS,TRUE,Independence Day,,,,,,,,,,,,,,,
1384,1996,VISUAL EFFECTS,FALSE,Twister,,,,,,,,,,,,,,,
1385,1996,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Crucible,,,,,,,,,,,,,,,
1386,1996,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The English Patient,,,,,,,,,,,,,,,
1387,1996,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Hamlet,,,,,,,,,,,,,,,
1388,1996,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Sling Blade,,,,,,,,,,,,,,,
1389,1996,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Trainspotting,,,,,,,,,,,,,,,
1390,1996,WRITING (Screenplay Written Directly for the Screen),TRUE,Fargo,,,,,,,,,,,,,,,
1391,1996,WRITING (Screenplay Written Directly for the Screen),FALSE,Jerry Maguire,,,,,,,,,,,,,,,
1392,1996,WRITING (Screenplay Written Directly for the Screen),FALSE,Lone Star,,,,,,,,,,,,,,,
1393,1996,WRITING (Screenplay Written Directly for the Screen),FALSE,Secrets & Lies,,,,,,,,,,,,,,,
1394,1996,WRITING (Screenplay Written Directly for the Screen),FALSE,Shine,,,,,,,,,,,,,,,
1395,1996,HONORARY AWARD,TRUE,To Michael Kidd in recognition of his services to the art of the dance in the art of the screen.,,,,,,,,,,,,,,,
1396,1996,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Saul Zaentz,,,,,,,,,,,,,,,
1397,1996,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,"To IMAX CORPORATION for the method of filming and exhibiting high-fidelity, large-format, wide-angle motion pictures.",,,,,,,,,,,,,,,
1398,1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JOHN SCHLAG, BRIAN KNEP, ZORAN KACIC-ALESIC and THOMAS WILLIAMS for the development of the Viewpaint 3D Paint System for film production work.",,,,,,,,,,,,,,,
1399,1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To WILLIAM REEVES for the original concept and the development of particle systems used to create computer generated visual effects in motion pictures.,,,,,,,,,,,,,,,
1400,1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To JIM HOURIHAN for the primary design and development of the interactive language-based control of partical systems as embodied in the Dynamation software package.,,,,,,,,,,,,,,,
1401,1996,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To JONATHAN ERLAND and KAY BEVING ERLAND for the development of the Digital Series Traveling Matte Backing System used for composite photography in motion pictures.,,,,,,,,,,,,,,,
1402,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To PERRY KIVOLOWITZ, for the primary design, and DR. GARTH A. DICKIE for the development of the algorithms, for the shape-driven warping and morphing subsystem of the Elastic Reality Special Effects System.",,,,,,,,,,,,,,,
1403,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To KEN PERLIN for the development of Perlin Noise, a technique used to produce natural appearing textures on computer generated surfaces for motion picture visual effects.",,,,,,,,,,,,,,,
1404,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To NESTOR BURTNYK and MARCELI WEIN of the National Research Council of Canada for their pioneering work in the development of software techniques for Computer Assisted Key Framing for Character Animation.,,,,,,,,,,,,,,,
1405,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To GRANT LOUCKS for the concept and specifications of the Mark V Director's Viewfinder.,,,,,,,,,,,,,,,
1406,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To BRIAN KNEP, CRAIG HAYES, RICK SAYRE and THOMAS WILLIAMS for the creation and development of the Direct Input Device.",,,,,,,,,,,,,,,
1407,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To JAMES KAJIYA and TIMOTHY KAY for their pioneering work in producing computer generated fur and hair in motion pictures.,,,,,,,,,,,,,,,
1408,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JEFFERY YOST, CHRISTIAN ROUET, DAVID BENSON and FLORIAN KAINZ for the development of a system to create and control computer generated fur and hair in motion pictures.",,,,,,,,,,,,,,,
1409,1996,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To RICHARD A. PREY and WILLIAM N. MASTEN for the design and development of the Nite Sun II lighting crane and camera platform.,,,,,,,,,,,,,,,
1410,1996,AWARD OF COMMENDATION,TRUE,To Joe Lombardi in celebration of 50 years in the motion picture industry.  His knowledge and leadership in the field of pyrotechnics and special effects along with his uncompromising promotion of safety on the set have established the standard for today's special effects technicians.,,,,,,,,,,,,,,,
1411,1996,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Volker W. Bahnemann in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,,,,,,,,,,,,,,,
1412,1996,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,"To Burton ""Bud"" Stone in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.",,,,,,,,,,,,,,,
1413,1997,ACTOR IN A LEADING ROLE,FALSE,Matt Damon,4.00E+07,Constellation Entertainment,USA,Francis Ford Coppola,Crime,45856732,The Rainmaker,PG-13,11/21/1997,135,,,,,
1414,1997,ACTOR IN A LEADING ROLE,FALSE,Robert Duvall,5.00E+06,Butcher's Run Films,USA,Robert Duvall,Drama,20733485,The Apostle,PG-13,2/20/1998,134,,,,,
1415,1997,ACTOR IN A LEADING ROLE,FALSE,Peter Fonda,2700000,Clinica Estetico,USA,Victor Nunez,Drama,9054736,Ulee's Gold,R,7/18/1997,113,,,,,
1416,1997,ACTOR IN A LEADING ROLE,FALSE,Dustin Hoffman,1.50E+07,Baltimore Pictures,USA,Barry Levinson,Comedy,43022524,Wag the Dog,R,1/9/1998,97,,,,,
1417,1997,ACTOR IN A LEADING ROLE,TRUE,Jack Nicholson,5.00E+07,TriStar Pictures,USA,James L. Brooks,Comedy,148478011,As Good as It Gets,PG-13,12/25/1997,139,,,,,
1418,1997,ACTOR IN A SUPPORTING ROLE,FALSE,Robert Forster,,,,,,,,,,,,,,,
1419,1997,ACTOR IN A SUPPORTING ROLE,FALSE,Anthony Hopkins,0,Art Linson Productions,USA,Lee Tamahori,Action,27779888,The Edge,R,9/26/1997,117,,,,,
1420,1997,ACTOR IN A SUPPORTING ROLE,FALSE,Greg Kinnear,1.80E+07,Paramount Pictures,USA,Keith Samples,Comedy,3247524,A Smile Like Yours,R,8/22/1997,98,,,,,
1421,1997,ACTOR IN A SUPPORTING ROLE,FALSE,Burt Reynolds,,,,,,,,,,,,,,,
1422,1997,ACTOR IN A SUPPORTING ROLE,TRUE,Robin Williams,1.00E+07,Be Gentlemen Limited Partnership,USA,Gus Van Sant,Drama,138433435,Good Will Hunting,R,1/9/1998,126,,,,,
1423,1997,ACTOR IN A SUPPORTING ROLE,TRUE,Robin Williams,8.00E+07,Walt Disney Pictures,USA,Les Mayfield,Comedy,92977226,Flubber,PG,11/26/1997,93,,,,,
1424,1997,ACTOR IN A SUPPORTING ROLE,TRUE,Robin Williams,8.50E+07,Northern Lights Entertainment,USA,Ivan Reitman,Comedy,28659604,Fathers' Day,PG-13,5/9/1997,98,,,,,
1425,1997,ACTRESS IN A LEADING ROLE,FALSE,Helena Bonham Carter,0,Miramax,USA,Iain Softley,Drama,13718385,The Wings of the Dove,R,3/13/1998,102,,,,,
1426,1997,ACTRESS IN A LEADING ROLE,FALSE,Julie Christie,,,,,,,,,,,,,,,
1427,1997,ACTRESS IN A LEADING ROLE,FALSE,Judi Dench,0,BBC Scotland,UK,John Madden,Biography,9217930,Mrs Brown,PG,10/3/1997,101,,,,,
1428,1997,ACTRESS IN A LEADING ROLE,TRUE,Helen Hunt,,,,,,,,,,,,,,,
1429,1997,ACTRESS IN A LEADING ROLE,FALSE,Kate Winslet,,,,,,,,,,,,,,,
1430,1997,ACTRESS IN A SUPPORTING ROLE,TRUE,Kim Basinger,,,,,,,,,,,,,,,
1431,1997,ACTRESS IN A SUPPORTING ROLE,FALSE,Joan Cusack,,,,,,,,,,,,,,,
1432,1997,ACTRESS IN A SUPPORTING ROLE,FALSE,Minnie Driver,,,,,,,,,,,,,,,
1433,1997,ACTRESS IN A SUPPORTING ROLE,FALSE,Julianne Moore,,,,,,,,,,,,,,,
1434,1997,ACTRESS IN A SUPPORTING ROLE,FALSE,Gloria Stuart,,,,,,,,,,,,,,,
1435,1997,ART DIRECTION,FALSE,Gattaca,,,,,,,,,,,,,,,
